"topik","contentSnippet","preprocessedContent"
"olahraga","Rachmat Irianto memberikan pesan menyentuh kepada mendiang Bejo Sugiantoro setelah dimakamkan pada Rabu (26/2).","rachmat irianto memberikan pesan menyentuh mendiang bejo sugiantoro dimakamkan rabu"
"olahraga","MotoGP 2025 akan diwarnai kehadiran tiga rookie, yakni Fermin Aldeguer, Oi Ogura, dan Somkiat Chantra. Bisa apa ketiganya pada musim ini?","motogp diwarnai kehadiran tiga rookie fermin aldeguer oi ogura somkiat chantra apa ketiganya musim"
"olahraga","Berita tentang kekalahan Red Sparks dan kemenangan Liverpool jadi artikel yang paling banyak dibaca dalam 24 jam terakhir.","berita kekalahan red sparks kemenangan liverpool jadi artikel paling banyak dibaca jam terakhir"
"olahraga","Klasemen Liga Inggris mengalami perubahan setelah Liverpool meraih kemenangan dan Arsenal harus puas dengan hasil imbang.","klasemen liga inggris mengalami perubahan liverpool meraih kemenangan arsenal puas hasil imbang"
"olahraga","Juventus yang bertindak sebagai tuan rumah harus menerima kenyataan pahit disingkirkan Empoli pada babak perempat final Coppa Italia.","juventus bertindak tuan rumah menerima kenyataan pahit disingkirkan empoli babak perempat final coppa italia"
"olahraga","Liverpool meraih kemenangan 2-0 atas Newcastle United pada pekan ke-27 Liga Inggris sekaligus menjauh dari Arsenal.","liverpool meraih kemenangan atas newcastle united pekan liga inggris sekaligus menjauh arsenal"
"olahraga","Arsenal, Manchester City, dan Manchester United meraih hasil yang berbeda pada pekan ke-27 Liga Inggris.","arsenal manchester city manchester united meraih hasil berbeda pekan liga inggris"
"olahraga","Pelatih GS Caltex Lee Young Taek sangat gembira tim asuhannya bisa mengalahkan salah satu tim calon juara Red Sparks.","pelatih gs caltex lee young taek sangat gembira tim asuhannya mengalahkan salah satu tim calon juara red sparks"
"olahraga","Pelatih Timnas Indonesia U-17 Nova Arianto merasa tidak terbebani dengan target yang diberikan PSSI untuk membawa timnya lolos ke Piala Dunia U-17 2025.","pelatih timnas indonesia u nova arianto merasa terbebani target diberikan pssi membawa timnya lolos piala dunia u"
"olahraga","Miliano Jonathans adalah salah satu pemain yang berpotensi dinaturalisasi Timnas Indonesia. Namun sejauh ini Jonathans belum bersedia.","miliano jonathans salah satu pemain berpotensi dinaturalisasi timnas indonesia sejauh jonathans bersedia"
"olahraga","Megawati Hangestri Pertiwi belum memecahkan rekor poin pribadi miliknya di babak reguler musim lalu. Megawati kini tinggal berjarak delapan angka lagi.","megawati hangestri pertiwi memecahkan rekor poin pribadi miliknya babak reguler musim lalu megawati kini tinggal berjarak delapan angka"
"olahraga","Legenda balap motor, Loris Capirossi menyebut Ducati melakukan langkah berani dengan merekrut Marc Marquez untuk musim ini.","legenda balap motor loris capirossi menyebut ducati melakukan langkah berani merekrut marc marquez musim"
"olahraga","PSIM Yogyakarta menahbiskan diri sebagai juara Liga 2 musim ini setelah menang 2-1 lewat babak perpanjangan waktu atas Bhayangkara FC.","psim yogyakarta menahbiskan diri juara liga musim menang lewat babak perpanjangan waktu atas bhayangkara fc"
"olahraga","Australia akan menghadapi Arab Saudi pada pertandingan final Piala Asia U-20 2025 setelah berlangsungnya babak semifinal pada Rabu (26/2).","australia menghadapi arab saudi pertandingan final piala asia u berlangsungnya babak semifinal rabu"
"olahraga","Manchester United akan menghadapi Ipswich Town dalam laga Liga Inggris, Kamis (27/2) dini hari WIB. Setan Merah sedang dalam kondisi lemah di kandang.","manchester united menghadapi ipswich town laga liga inggris kamis dini hari wib setan merah sedang kondisi lemah kandang"
"olahraga","Red Sparks berada dalam situasi terburuk. Usai gagal merebut posisi pertama fase reguler, Red Sparks juga harus diterjang badai cedera di fase krusial.","red sparks berada situasi terburuk usai gagal merebut posisi pertama fase reguler red sparks diterjang badai cedera fase krusial"
"olahraga","Pelatih Red Sparks Ko Hee Jin tampak sedih dan mengaku akan fokus menyatukan serta meningkatkan semangat pemain usai kalah dari GS Caltex, Rabu (26/2).","pelatih red sparks ko hee jin tampak sedih mengaku fokus menyatukan meningkatkan semangat pemain usai kalah gs caltex rabu"
"olahraga","Megawati Hangestri Pertiwi mencetak 20 poin dalam laga lawan GS Caltex, Rabu (26/2). Berikut top skor Liga Voli Korea.","megawati hangestri pertiwi mencetak poin laga lawan gs caltex rabu berikut top skor liga voli korea"
"olahraga","Pelatih PSIM Erwan Hendarwanto mempersembahkan gelar juara Liga 2 2024/2025 untuk pendukung timnya Brajamusti dan seluruh masyarakat Yogyakarta.","pelatih psim erwan hendarwanto mempersembahkan gelar juara liga pendukung timnya brajamusti seluruh masyarakat yogyakarta"
"olahraga","Red Sparks mengalami kekalahan dari GS Caltex, Rabu (26/2). Hal itu membuat Pink Spiders dipastikan jadi juara babak reguler Liga Voli Korea.","red sparks mengalami kekalahan gs caltex rabu membuat pink spiders dipastikan jadi juara babak reguler liga voli korea"
"olahraga","Klasemen Liga Voli Korea mengalami perubahan usai Red Sparks yang diperkuat Megawati Hangestri Pertiwi kalah dari GS Caltex, Rabu (26/2).","klasemen liga voli korea mengalami perubahan usai red sparks diperkuat megawati hangestri pertiwi kalah gs caltex rabu"
"olahraga","Red Sparks menelan kekalahan 1-3 dari GS Caltex dalam lanjutan Liga Voli Korea, Rabu (26/2). Megawati Hangestri Pertiwi mencetak 20 poin di laga ini.","red sparks menelan kekalahan gs caltex lanjutan liga voli korea rabu megawati hangestri pertiwi mencetak poin laga"
"olahraga","PSIM Yogyakarta menjadi juara Liga 2 usai menang atas Bhayangkara FC melalui extra time dalam final Liga 2 yang sempat terhenti selama satu jam, Rabu (26/2).","psim yogyakarta menjadi juara liga usai menang atas bhayangkara fc melalui extra time final liga sempat terhenti selama satu jam rabu"
"olahraga","Posisi Darwin Nunez di Liverpool semakin sulit setelah pelatih The Reds Arne Slot mengaku kesal dengan penampilan striker asal Uruguay tersebut.","posisi darwin nunez liverpool semakin sulit pelatih the reds arne slot mengaku kesal penampilan striker asal uruguay tersebut"
"olahraga","Penasihat teknis Timnas Indonesia Jordi Cruyff mengaku selalu mengandalkan pengaruh dari dua tokoh hebat di sepak bola yaitu Johan Cruyff dan Sir Alex Ferguson.","penasihat teknis timnas indonesia jordi cruyff mengaku selalu mengandalkan pengaruh tokoh hebat sepak bola johan cruyff sir alex ferguson"
"olahraga","Cristiano Ronaldo sudah mencetak 925 gol dalam kariernya. Lalu kapan momen Ronaldo bisa menggenapkan catatan golnya menjadi 1.000?","cristiano ronaldo mencetak gol kariernya lalu kapan momen ronaldo menggenapkan catatan golnya menjadi"
"olahraga","Berikut jadwal MotoGP Thailand 2025 yang bakal menjadi seri perdana dan merupakan pembuka tirai persaingan perebutan gelar juara MotoGP 2025.","berikut jadwal motogp thailand bakal menjadi seri perdana merupakan pembuka tirai persaingan perebutan gelar juara motogp"
"olahraga","Bintang Inter Miami, Lionel Messi dapat hukuman dari Major League Soccer (MLS) usai mencekik leher belakang asisten pelatih New York City FC, Mehdi Ballouchy.","bintang inter miami lionel messi hukuman major league soccer mls usai mencekik leher belakang asisten pelatih new york city fc mehdi ballouchy"
"teknologi","Adopsi kecerdasan buatan generatif (GenAI) menjalar di berbagai bidang, termasuk otomotif. Apa pentingnya AI buat industri otomotif?","adopsi kecerdasan buatan generatif genai menjalar berbagai bidang termasuk otomotif apa pentingnya ai buat industri otomotif"
"teknologi","Instagram dikabarkan bakal dipecah, dengan Reels yang menjadi salah satu fitur media sosial tersebut bakal menjadi aplikasi terpisah. Apa alasannya?","instagram dikabarkan bakal dipecah reels menjadi salah satu fitur media sosial tersebut bakal menjadi aplikasi terpisah apa alasannya"
"teknologi","Google dikabarkan akan melakukan pemutusan hubungan kerja atau PHK terhadap sejumlah karyawan di divisi cloud mereka.","google dikabarkan melakukan pemutusan hubungan kerja phk sejumlah karyawan divisi cloud"
"teknologi","Seorang nelayan Rusia bernama Roman Fedortsov menggemparkan dunia maya usai mengunggah video yang menampilkan seekor ikan dengan penampilan seperti alien.","seorang nelayan rusia bernama roman fedortsov menggemparkan dunia maya usai mengunggah video menampilkan seekor ikan penampilan alien"
"teknologi","Krisis iklim di Spanyol memicu pohon almond berbunga sekitar tiga minggu lebih awal pada akhir Januari.","krisis iklim spanyol memicu pohon almond berbunga tiga minggu lebih awal akhir januari"
"teknologi","Misi ini, yang dikenal sebagai NS-31, akan menjadi penerbangan ke-11 roket New Shepard yang membawa manusia melewati garis Kármán.","misi dikenal ns menjadi penerbangan roket new shepard membawa manusia melewati garis kármán"
"teknologi","Hilal hanya tampak setelah Matahari terbenam (maghrib), sebab intensitas cahaya hilal sangat redup dibanding cahaya Matahari, serta ukurannya sangat tipis.","hilal tampak matahari terbenam maghrib intensitas cahaya hilal sangat redup dibanding cahaya matahari ukurannya sangat tipis"
"teknologi","Google brencana mengakhiri autentikasi dua faktor (2FA) dengan sistem kode enam digit melalui pesan singkat atau SMS di Gmail. Simak alasannya.","google brencana mengakhiri autentikasi faktor 2fa sistem kode enam digit melalui pesan singkat sms gmail simak alasannya"
"teknologi","Pemerintah bakal menggelar Sidang Isbat (penetapan) awal Ramadhan hari ini, Jumat (28/2). Simak prediksi BMKG dan BRIN terkait hilal.","pemerintah bakal menggelar sidang isbat penetapan awal ramadhan hari jumat simak prediksi bmkg brin terkait hilal"
"teknologi","Laptop AI PC mengandalkan NPU minimal 40 TOPS, memungkinkan aplikasi AI berjalan lokal tanpa cloud, hadir dengan fitur inovatif.","laptop ai pc mengandalkan npu minimal tops memungkinkan aplikasi ai berjalan lokal cloud hadir fitur inovatif"
"teknologi","Saat ini Komdigi disebut tengah melakukan assessment dan evaluasi terkait penggabungan kedua entitas telekomunikasi tersebut.","komdigi disebut tengah melakukan assessment evaluasi terkait penggabungan kedua entitas telekomunikasi tersebut"
"teknologi","Chief Corporate Affairs XL Axiata Marwan O. Baasir menyatakan pengunduran dirinya di tengah proses merger perusahaan dengan Smartfren.","chief corporate affairs xl axiata marwan o baasir menyatakan pengunduran dirinya tengah proses merger perusahaan smartfren"
"teknologi","Pakar menemukan Ikan wader dengan karakteristik unik, seperti tubuh pucat dan tidak memiliki mata atau buta. Simak penjelasannya.","pakar menemukan ikan wader karakteristik unik tubuh pucat memiliki mata buta simak penjelasannya"
"teknologi","Fenomena langka parade planet yang bakal menghadirkan tujuh planet sejajar akan menghiasi langit malam pekan ini. Catat jadwalnya.","fenomena langka parade planet bakal menghadirkan tujuh planet sejajar menghiasi langit malam pekan catat jadwalnya"
"teknologi","Ahli paleontologi menemukan fosil purba yang diyakini dapat membantu para peneliti untuk memahami kehidupan di bumi sebelum dinosaurus.","ahli paleontologi menemukan fosil purba diyakini membantu peneliti memahami kehidupan bumi dinosaurus"
"teknologi","Aplikasi untuk menunjang ibadah puasa di bulan suci Ramadhan 2025/1446 Hijriah sudah banyak tersedia di Hp Android. Simak daftarnya.","aplikasi menunjang ibadah puasa bulan suci ramadhan hijriah banyak tersedia hp android simak daftarnya"
"teknologi","Pemerintah dan Apple menyepakati bentuk dan nilai investasi di Tanah Air. Kapan iPhone 16 bakal mulai dijual di Indonesia?","pemerintah apple menyepakati bentuk nilai investasi tanah air kapan iphone bakal mulai dijual indonesia"
"teknologi","Honor kembali meramaikan pasar gadget di Indonesia. 'Comeback' mereka ditandai dengan peluncuran delapan gawai terbaru, Rabu (26/2).","honor meramaikan pasar gadget indonesia comeback ditandai peluncuran delapan gawai terbaru rabu"
"teknologi","Suhu yang sangat hangat di luar musimnya memicu pohon almond mekar beberapa minggu lebih cepat dari jadwalnya di Spanyol, imbas krisis iklim.","suhu sangat hangat luar musimnya memicu pohon almond mekar beberapa minggu lebih cepat jadwalnya spanyol imbas krisis iklim"
"teknologi","Telkom menyebut adopsi teknologi kecerdasan buatan (AI) bisa memberikan efisiensi hingga 40 persen bagi perusahaan BUMN.","telkom menyebut adopsi teknologi kecerdasan buatan ai memberikan efisiensi hingga persen perusahaan bumn"
"teknologi","Dengan kemajuan teknologi, membuat poster ucapan selamat menyambut Ramadhan kini juga tidak perlu repot, karena bisa menggunakan fitur Meta AI di WhatsApp.","kemajuan teknologi membuat poster ucapan selamat menyambut ramadhan kini perlu repot menggunakan fitur meta ai whatsapp"
"teknologi","BMKG mengungkap cuaca ekstrem berpotensi terjadi saat Idulfitri 1446 Hijriah, imbas La Nina diprediksi masih akan aktif.","bmkg mengungkap cuaca ekstrem berpotensi terjadi idulfitri hijriah imbas la nina diprediksi aktif"
"teknologi","Awal puasa Ramadhan di Indonesia kerap berbeda antar-ormas keagamaan dan pemerintah. Apa penyebabnya?","awal puasa ramadhan indonesia kerap berbeda antar ormas keagamaan pemerintah apa penyebabnya"
"teknologi","Perusahaan Robot China terus mengembangkan pergerakan robot humanoid untuk tahan di berbagai medan.","perusahaan robot china terus mengembangkan pergerakan robot humanoid tahan berbagai medan"
"teknologi","Digital Forensics Indonesia (DFI) meluncurkan platform IC4 yang bisa digunakan untuk mencegah penipuan siber, mulai dari phishing hingga APK.","digital forensics indonesia dfi meluncurkan platform ic4 digunakan mencegah penipuan siber mulai phishing hingga apk"
"teknologi","Apple mengaku sudah mendapat lampu hijau dari pemerintah untuk menjual ponsel flagship mereka, iPhone 16, di Indonesia.","apple mengaku mendapat lampu hijau pemerintah menjual ponsel flagship iphone indonesia"
"teknologi","Menkomdigi Meutya Hafid meminta situs pemerintahan yang tidak aktif ditutup untuk mencegah dari sasaran serangan siber atau disusupi judi online.","menkomdigi meutya hafid meminta situs pemerintahan aktif ditutup mencegah sasaran serangan siber disusupi judi online"
"teknologi","Elon Musk menyerukan agar ISS segera dihancurkan dalam waktu dekat. Apa sebenarnya ISS?","elon musk menyerukan iss segera dihancurkan waktu dekat apa sebenarnya iss"
"teknologi","Poco meluncurkan X7 Series yang beranggotakan X7 5G dan X7 Pro 5G. Ponsel kelas midrange ini dibanderol dengan harga mulai dari Rp3,799 juta.","poco meluncurkan x7 series beranggotakan x7 5g x7 pro 5g ponsel kelas midrange dibanderol harga mulai rp3 juta"
"teknologi","Presiden Prabowo Subianto menyinggung manfaat teknologi nuklir untuk Indonesia, mulai dari kesehatan hingga produksi pangan. Amankah?","presiden prabowo subianto menyinggung manfaat teknologi nuklir indonesia mulai kesehatan hingga produksi pangan amankah"
"teknologi","Huawei Band 10 hadir dengan desain persegi panjang. Generasi terbaru ini memiliki ketebalan 8,99 milimeter dengan bobot 15 gram.","huawei band hadir desain persegi panjang generasi terbaru memiliki ketebalan milimeter bobot gram"
"teknologi","Perusahaan-perusahaan teknologi China meluncurkan produk open-source baru pada Global Developer Conference 2025 (GDC 2025) di distrik Xuhui, Shanghai.","perusahaan teknologi china meluncurkan produk open source baru global developer conference gdc distrik xuhui shanghai"
"teknologi","Wamenkomdigi Nezar Patria mengatakan rencana tersebut bisa membuat Indonesia menjadi pemain penting di era AI, setidaknya di wilayah Asia Tenggara.","wamenkomdigi nezar patria mengatakan rencana tersebut membuat indonesia menjadi pemain penting era ai wilayah asia tenggara"
"teknologi","Menkomdigi Meutya Hafid menegaskan bahwa digitalisasi bukan tren, melainkan keharusan demi mempercepat layanan publik yang lebih efisien dan transparan.","menkomdigi meutya hafid menegaskan digitalisasi bukan tren keharusan mempercepat layanan publik lebih efisien transparan"
"teknologi","Indonesia dan Apple dikabarkan telah menyepakati persyaratan untuk mencabut larangan iPhone 16 di Indonesia paling cepat pekan ini.","indonesia apple dikabarkan menyepakati persyaratan mencabut larangan iphone indonesia paling cepat pekan"
"teknologi","Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) mengungkap prediksi kapan musim kemarau tahun 2025 tiba di Indonesia. Simak prediksinya.","badan meteorologi klimatologi geofisika bmkg mengungkap prediksi kapan musim kemarau tahun tiba indonesia simak prediksinya"
"teknologi","BMKG mengungkap kemunculan Siklon Tropis Bianca di Samudra Hindia selatan Jawa memicu potensi hujan lebat di sejumlah daerah. Simak daftarnya.","bmkg mengungkap kemunculan siklon tropis bianca samudra hindia selatan jawa memicu potensi hujan lebat sejumlah daerah simak daftarnya"
"teknologi","Pakar Badan Riset dan Inovasi Nasional (BRIN) memprediksi awal puasa Ramadhan 2025/1446 Hijriah berbeda. Apa alasannya?","pakar badan riset inovasi nasional brin memprediksi awal puasa ramadhan hijriah berbeda apa alasannya"
"teknologi","Kawasan Konservasi Perairan Kaimana di Papua Barat dinilai punya modal banyak untuk dapat menjadi ikon pariwisata baru seperti Raja Ampat.","kawasan konservasi perairan kaimana papua barat dinilai punya modal banyak menjadi ikon pariwisata baru raja ampat"
"teknologi","Para pendaki menjelajahi gua es sementara yang muncul di gletser Morteratsch, Swiss timur, pada Jumat (21/2).","pendaki menjelajahi gua es muncul gletser morteratsch swiss timur jumat"
"teknologi","Meta, perusahaan milik Mark Zuckerberg, dikabarkan berencana menciptakan robot humanoid yang dapat membantu pekerjaan rumah tangga.","meta perusahaan milik mark zuckerberg dikabarkan berencana menciptakan robot humanoid membantu pekerjaan rumah tangga"
"teknologi","Vivo resmi meluncurkan ponsel kelas entry-level baru mereka Vivo Y29 pada Senin (24/2) yang dibanderol dengan harga mulai Rp2,399 juta","vivo resmi meluncurkan ponsel kelas entry level baru vivo y29 senin dibanderol harga mulai rp2 juta"
"teknologi","Penipuan siber dengan QR Code yang dikenal sebagai Quishing menjadi salah satu ancaman bagi masyarakat di era digital. Simak cara mencegahnya.","penipuan siber qr code dikenal quishing menjadi salah satu ancaman masyarakat era digital simak cara mencegahnya"
"teknologi","Para petani di Siprus merekrut ratusan ayam yang sudah 'pensiun' bertelur untuk membantu menyuburkan kebun-kebun zaitun.","petani siprus merekrut ratusan ayam pensiun bertelur membantu menyuburkan kebun zaitun"
"teknologi","Para nelayan harus berjibaku membersihkan 'tsunami' sampah yang menerjang kawasan pantai di Pulau Pombeba di Teluk Guanabara, Brasil.","nelayan berjibaku membersihkan tsunami sampah menerjang kawasan pantai pulau pombeba teluk guanabara brasil"
"teknologi","Sebuah studi terbaru berharap cadangan hidrogen putih besar dapat diekstraksi dan meningkatkan upaya mengatasi krisis iklim.","sebuah studi terbaru berharap cadangan hidrogen putih besar diekstraksi meningkatkan upaya mengatasi krisis iklim"
"teknologi","Sebuah studi terbaru mengungkap korelasi antara polusi udara dengan peningkatan tren belanja masyarakat. Simak penjelasannya.","sebuah studi terbaru mengungkap korelasi polusi udara peningkatan tren belanja masyarakat simak penjelasannya"
"teknologi","Awal puasa Ramadhan 1446 Hijriah berpeluang berbeda. Pasalnya, ketinggian hilal penentu awal bulan Ramadhan belum memenuhi kriteria pemerintah.","awal puasa ramadhan hijriah berpeluang berbeda pasalnya ketinggian hilal penentu awal bulan ramadhan memenuhi kriteria pemerintah"
"teknologi","Miliarder sekaligus pemilik SpaceX, Elon Musk, menyerukan agar Stasiun Luar Angkasa Internasional (ISS) segera dihancurkan dalam waktu dekat. Apa alasannya?","miliarder sekaligus pemilik spacex elon musk menyerukan stasiun luar angkasa internasional iss segera dihancurkan waktu dekat apa alasannya"
"teknologi","Sepasang badak putih terakhir, Najin dan Fatu, mencoba bertahan hidup dan menolak punah. Mereka merupakan dua badak putih terakhir yang tersisa di Bumi.","sepasang badak putih terakhir najin fatu mencoba bertahan hidup menolak punah merupakan badak putih terakhir tersisa bumi"
"teknologi","Google dikabarkan bakal meluncurkan YouTube Premium Lite atau paket berlangganan versi yang lebih murah. Apa bedanya?","google dikabarkan bakal meluncurkan youtube premium lite paket berlangganan versi lebih murah apa bedanya"
"teknologi","Pesawat listrik AS700D buatan China sukses menyelesaikan penerbangan perdananya, Jumat (21/2). Simak penampakannya.","pesawat listrik as700d buatan china sukses menyelesaikan penerbangan perdananya jumat simak penampakannya"
"teknologi","Pakar memprediksi awal Ramadhan 1446 Hijriah akan jatuh pada 2 Maret 2026, berbeda dari Muhammadiyah yang menetapkan 1 Ramadhan pada 1 Maret 2025.","pakar memprediksi awal ramadhan hijriah jatuh maret berbeda muhammadiyah menetapkan ramadhan maret"
"teknologi","BMKG menerbitkan peringatan dini terkait potensi banjir pesisir atau rob di 17 wilayah di Indonesia mulai 24 Februari hingga 5 Maret 2025.","bmkg menerbitkan peringatan dini terkait potensi banjir pesisir rob wilayah indonesia mulai februari hingga maret"
"teknologi","Microsoft memperkenalkan chip kuantum Majorana 1, yang menggunakan superkonduktor topologis pertama di dunia.","microsoft memperkenalkan chip kuantum majorana menggunakan superkonduktor topologis pertama dunia"
"teknologi","Gletser di seluruh dunia dilaporkan kian mencair lebih cepat. Sebanyak 270 miliar ton es hilang per tahun, setara dengan konsumsi air global dalam 30 tahun.","gletser seluruh dunia dilaporkan kian mencair lebih cepat sebanyak miliar ton es hilang per tahun setara konsumsi air global tahun"
"teknologi","Pasir di kawasan pantai pinggiran Mar del Plata, Argentina berubah menjadi merah kecokelatan selama liburan musim panas.","pasir kawasan pantai pinggiran mar del plata argentina berubah menjadi merah kecokelatan selama liburan musim panas"
"teknologi","Sejumlah perusahaan teknologi dunia turut bergerak dalam melawan penyebaran deepfake dengan mengembangkan berbagai sistem keamanan.","sejumlah perusahaan teknologi dunia turut bergerak melawan penyebaran deepfake mengembangkan berbagai sistem keamanan"
"teknologi","Kementerian Komunikasi dan Digital (Komdigi) menyebut kemungkinan pengembalian spektrum usai merger XL Axiata dan Smartfren rampung.","kementerian komunikasi digital komdigi menyebut kemungkinan pengembalian spektrum usai merger xl axiata smartfren rampung"
"teknologi","Menkomdigi bertemu Kepala BSSN untuk menguatkan koordinasi kedua lembaga menghadapi kejahatan siber yang bergerak cepat.","menkomdigi bertemu kepala bssn menguatkan koordinasi kedua lembaga menghadapi kejahatan siber bergerak cepat"
"teknologi","ERP Oddo membuka akses gratis software ke Binus University untuk pembekalan mahasiswa.","erp oddo membuka akses gratis software binus university pembekalan mahasiswa"
"teknologi","Sebuah rekaman memperlihatkan tingkah lucu anak panda yang mulai belajar memanjat.","sebuah rekaman memperlihatkan tingkah lucu anak panda mulai belajar memanjat"
"teknologi","Riset startup Edu Tech Dicoding menjelaskan Indonesia butuh 23 juta talenta berkualitas hingga 2045.","riset startup edu tech dicoding menjelaskan indonesia butuh juta talenta berkualitas hingga"
"teknologi","Menurut penjelasan TNI AU proses mencuci F16 secara manual untuk menyentuhnya secara langsung dan mendeteksi kerusakan.","penjelasan tni au proses mencuci f16 manual menyentuhnya langsung mendeteksi kerusakan"
"teknologi","Selisih harga iPhone 16e dan iPhone 16 sebesar US$200 atau Rp3,2 jutaan.","selisih harga iphone 16e iphone sebesar us rp3 jutaan"
"teknologi","Ponsel kelas entry level Nubia V70 dan V70 Design ditujukan buat para pelajar, banderolnya masing-masing Rp1,8 juta dan Rp1,5 juta.","ponsel kelas entry level nubia v70 v70 design ditujukan buat pelajar banderolnya masing rp1 juta rp1 juta"
"teknologi","Hari Tanpa Bayangan di Indonesia akan terjadi mulai 20 Februari hingga awal April 2025.","hari bayangan indonesia terjadi mulai februari hingga awal april"
"teknologi","Citra satelit memperlihatkan 'lubang hitam' di tengah Samudra Pasifik, ternyata gambar ini berupa pulau tak berpenghuni yang tertutup pepohonan lebat.","citra satelit memperlihatkan lubang hitam tengah samudra pasifik ternyata gambar berupa pulau tak berpenghuni tertutup pepohonan lebat"
"teknologi","iPhone 16e dibekali chip A18 dan C1, modem selular pertama yang didesain Apple.","iphone 16e dibekali chip a18 c1 modem selular pertama didesain apple"
"teknologi","Apple iPhone versi murah, iPhone 16e, resmi meluncur dengan banderol cuma Rp9,7 juta.","apple iphone versi murah iphone 16e resmi meluncur banderol cuma rp9 juta"
"teknologi","Xiaomi ingin membawa teknologi Deepseek ke HyperOS agar konsumen bisa merasakan teknologi AI canggih ini di genggaman.","xiaomi membawa teknologi deepseek hyperos konsumen merasakan teknologi ai canggih genggaman"
"teknologi","Lebih dari 150 paus terdampar di sebuah pantai terpencil di Tasmania, Australia pada Rabu (19/2).","lebih paus terdampar sebuah pantai terpencil tasmania australia rabu"
"teknologi","Survival rate startup Indonesia dikatakan Menkomdigi sebesar 10 persen, sementara rata-rata global hanya 1 persen.","survival rate startup indonesia dikatakan menkomdigi sebesar persen rata global persen"
"teknologi","Komdigi mengungkap pusat AI yang rencananya dibangun di Papua mundur dari target.","komdigi mengungkap pusat ai rencananya dibangun papua mundur target"
"teknologi","Chairman Lembaga Riset Keamanan Siber dan Komunikasi CISSReC Pratama Dahlian Persadha ditunjuk menjadi Wakil Kepala BSSN.","chairman lembaga riset keamanan siber komunikasi cissrec pratama dahlian persadha ditunjuk menjadi wakil kepala bssn"
"teknologi","Presiden Prabowo Subianto resmi melantik Letjen TNI (Purn) Nugroho Sulistyo menjadi Kepala Badan Siber dan Sandi Negara BSSN.","presiden prabowo subianto resmi melantik letjen tni purn nugroho sulistyo menjadi kepala badan siber sandi negara bssn"
"teknologi","Desain pesawat Delta Airlines yang mengadopsi tangki bahan bakar di sayap menyelamatkan penumpang dari kebakaran saat kecelakaan.","desain pesawat delta airlines mengadopsi tangki bahan bakar sayap menyelamatkan penumpang kebakaran kecelakaan"
"teknologi","Dengan strategi dan tata kelola yang baik, Menkomdigi Meutya Hafid optimis Indonesia akan dapat memastikan perlindungan data yang kuat dan tepercaya.","strategi tata kelola baik menkomdigi meutya hafid optimis indonesia memastikan perlindungan data kuat tepercaya"
"teknologi","Para ilmuwan menemukan asteroid yang bisa meratakan sebuah kota jika menghantam Bumi.","ilmuwan menemukan asteroid meratakan sebuah kota menghantam bumi"
"teknologi","Sebuah prototipe robot diuji coba di sebuah lokasi pembangunan di Italia, membantu para pekerja konstruksi.","sebuah prototipe robot diuji coba sebuah lokasi pembangunan italia membantu pekerja konstruksi"
"teknologi","OMC melibatkan BMKG, Tentara Nasional Indonesia Angkatan Udara (TNI AU) dan PT Rekayasa Atmosphere Indonesia (RAI).","omc melibatkan bmkg tentara nasional indonesia angkatan udara tni au pt rekayasa atmosphere indonesia rai"
"teknologi","Luhut mengatakan, dalam waktu dua pekan ke depan anak muda yang ditunjuk tersebut akan melakukan presentasi di hadapan Presiden RI Prabowo Subianto.","luhut mengatakan waktu pekan depan anak muda ditunjuk tersebut melakukan presentasi hadapan presiden ri prabowo subianto"
"teknologi","MSI  Claw AI+ meluncur dengan harga Rp14,999 juta.","msi claw ai meluncur harga rp14 juta"
"teknologi","Pihak Meta menjelaskan anak di bawah 13 tahun seharusnya dilarang mengakses aplikasi seperti Instagram dan Facebook, sementara 13-18 tahun diawasi orang tua.","pihak meta menjelaskan anak bawah tahun dilarang mengakses aplikasi instagram facebook tahun diawasi orang tua"
"teknologi","Bertepatan peringatan Safer Internet Month yang dirayakan secara global setiap Februari, regulasi baru terkait perlindungan anak di internet segera diumumkan.","bertepatan peringatan safer internet month dirayakan global februari regulasi baru terkait perlindungan anak internet segera diumumkan"
"teknologi","Motorola meluncurkan ponsel moto g45 5G saat mengumumkan kembali berbisnis di Indonesia.","motorola meluncurkan ponsel moto g45 5g mengumumkan berbisnis indonesia"
"teknologi","Saat bumi berhenti berputar secara tiba-tiba, semua objek yang tak melekat ke tanah bakal terus berputar.","bumi berhenti berputar tiba semua objek tak melekat tanah bakal terus berputar"
"teknologi","Ikan sungut ganda atau anglerfish tipe blacksea devil tertangkap kamera berenang ke permukaan laut pada akhir bulan lalu.","ikan sungut ganda anglerfish tipe blacksea devil tertangkap kamera berenang permukaan laut akhir bulan lalu"
"teknologi","Apple memimpin segmen ponsel flagship pada 2024 dengan pangsa pasar 67 persen, unggul jauh dari Samsung dan Huawei yang berada di posisi tiga teratas.","apple memimpin segmen ponsel flagship pangsa pasar persen unggul jauh samsung huawei berada posisi tiga teratas"
"teknologi","Di Desa Sira, Distrik Saifi, Kabupaten Sorong Selatan, Papua Barat Daya, Suku Tehit yang berada di wilayah adat Knasaimos berdiri teguh melawan arus zaman.","desa sira distrik saifi kabupaten sorong selatan papua barat daya suku tehit berada wilayah adat knasaimos berdiri teguh melawan arus zaman"
